date,year,month,temperature,rainfall,humidity,evaporation,solar_radiation,wind_speed,groundwater_level,salinity,groundwater_temperature,ndvi,soil_moisture,desertification_risk,latitude,longitude,aridity_index,water_stress_index,standardized_precipitation_index
1981-02-01,1981,2,10.050228317107564,25.114449303026024,75.62111687656252,7.178234327032465,141.1993176420742,4.260416295118835,28.83456037360329,1268.0151728552407,20.9962316326291,0.18246799055216434,0.1455540489513156,0.42644444989162544,31.3525,27.2373,1.252576724106303,0.274875960191153,0.6101938360722866
1981-03-01,1981,3,13.32690200985089,19.49597658715456,83.82760803229556,7.548653376618479,154.97828518043968,5.979435302606842,28.37036315010983,1362.3150297028674,20.372586116188593,0.22805193693777231,0.12002389097835023,0.41567192140153225,31.3525,27.2373,0.8357722160843072,0.3682992778860533,0.5214932625435739
1981-04-01,1981,4,19.4777680709042,0.0,82.57713367956568,7.857290614703202,225.07446466033718,4.739984095409025,27.87021937589516,1460.8202804943983,19.983178721785134,0.22888740704607086,0.06098218870864631,0.5210769498413806,31.3525,27.2373,0.0,7.857290614703202,-0.265088947586743
1981-05-01,1981,5,22.644262427381317,0.0,81.19825515136428,7.303014477721356,215.70806767458325,6.134150536910613,27.215868221052652,1574.5171635520533,18.848123713050022,0.25758269106566545,0.08249969514632653,0.4734551783798927,31.3525,27.2373,0.0,7.303014477721356,-0.265088947586743
1981-06-01,1981,6,28.02756079557677,0.0,67.39386392853824,6.9406896262373845,262.8386652116594,5.6311388897933945,26.586952899617422,1711.3751080354034,20.533026328362528,0.2552940386967348,0.08773985796072775,0.5171339303851855,31.3525,27.2373,0.0,6.9406896262373845,-0.265088947586743
1981-07-01,1981,7,26.838155460285762,8.316518581256808,71.54531069880993,6.347509967697259,294.28327463075567,3.844586426608769,26.244306317440902,1696.5926060188954,21.04408075673427,0.2449527301271578,0.08864968047581817,0.4908169716810311,31.3525,27.2373,0.22575827908166105,0.6813178026035743,-0.34837682799552766
1981-08-01,1981,8,24.833441382805223,0.0,61.75928723692532,3.846736834298292,260.7033763996307,3.374128617573351,25.93860260724651,1717.987052077029,22.534125409948317,0.2422871109058087,0.12234436052253557,0.4603528919423571,31.3525,27.2373,0.0,3.846736834298292,-0.34837682799552766
1981-09-01,1981,9,27.22945022250488,8.467131911445604,58.8683260493387,3.3696242732080064,232.71953157998206,3.813648733438182,25.383145224304457,1791.8007465887335,24.383362945462178,0.19223265265259698,0.11509409382104561,0.5353348306545835,31.3525,27.2373,0.2274310219689276,0.3559287337207362,-0.38595007230825756
1981-10-01,1981,10,20.100313844099908,50.066383376586856,41.27497848722524,3.5911382221661716,195.7106549262749,2.0965519774428385,24.876478252432285,1789.7518850186154,23.786297959420654,0.18541477934790132,0.18589496734599892,0.34491189738575423,31.3525,27.2373,1.6633176529619669,0.07032294015582574,0.7836651464621819
1981-11-01,1981,11,16.64292717867266,39.87605429007152,63.216451095689656,3.330579934040616,162.83529981885115,2.0058097209540495,24.22576833034652,1858.8710684472474,23.98769740361723,0.16886670927894035,0.19286735900260069,0.3856185746479146,31.3525,27.2373,1.4966844304552174,0.08147997628160476,1.1341308454224306
1981-12-01,1981,12,10.954012625229598,28.37896026066183,59.78830815404595,4.459698718499889,155.85240343120773,4.188998041477557,23.884600791560185,1911.1955023289788,24.21740621665893,0.12760200752886294,0.1357038634616617,0.5153128077390133,31.3525,27.2373,1.3543449060678838,0.1517990656895842,1.0544389530804397
1982-01-01,1982,1,11.501672823402155,48.91527493429004,72.27273126695006,5.105042588741248,103.45765706404592,5.377552314318476,23.450219093577473,1927.9044952703575,21.763519105694744,0.1703552342488571,0.16672932803853985,0.3878522007936245,31.3525,27.2373,2.2749520623833166,0.10227415546567015,1.0647080530921915
1982-02-01,1982,2,13.818549690173237,12.30783484793346,71.17370962483122,6.952572838883061,157.7794261506452,5.1022174031087095,23.201162112422562,2033.9477120378094,21.17165714660874,0.14643433543827983,0.1295191488049687,0.5446228049045709,31.3525,27.2373,0.5167331767899905,0.5224420740360111,0.7655290400020135
1982-03-01,1982,3,14.349112202897626,0.0,83.26814334368353,7.622705803459278,147.91251417059826,6.365723548057004,22.527126839104564,2103.410592685213,19.719554875289624,0.19218194811601674,0.08886084141699299,0.5631470813783049,31.3525,27.2373,0.0,7.622705803459278,0.31007790925803236
1982-04-01,1982,4,21.249826234856776,0.0,78.60633774730537,8.428041998271945,196.80017204918698,6.804885549318529,21.92789724165235,2153.5112861347884,19.24254750051209,0.19938985619326505,0.08381871528423197,0.561544055512834,31.3525,27.2373,0.0,8.428041998271945,0.31007790925803236
1982-05-01,1982,5,23.39478648915427,0.0,78.3086385473167,8.175017930086998,229.849066956416,5.313355187288961,21.42016162465216,2339.1971122005816,20.07847785594957,0.25542171280523457,0.07754518994816882,0.5110021290746487,31.3525,27.2373,0.0,8.175017930086998,0.31007790925803236
1982-06-01,1982,6,26.909985105668287,0.0,82.96279208213382,7.822075456807445,267.6844175021593,4.808816498779279,20.974788432673982,2429.3432725847665,20.362973687932463,0.26684997085521445,0.10583978725563956,0.5013654255020064,31.3525,27.2373,0.0,7.822075456807445,0.31007790925803236
1982-07-01,1982,7,27.392757436764146,1.0721417236610047,67.03727039694665,5.769353269285436,250.82250777739503,4.938524707892846,20.4008683023196,2432.879014710769,21.49796835757182,0.2628644791683905,0.10963116502685868,0.506345726053697,31.3525,27.2373,0.028672443466468907,2.7842464650981,0.14083993256177987
1982-08-01,1982,8,30.983531780842494,32.86189140069143,61.16306482605224,4.41906852663287,266.1678502578941,4.311008567225108,19.73352770190366,2601.704953224582,22.867694009589226,0.23425220958600526,0.18541957051103689,0.44511677292314544,31.3525,27.2373,0.8018316131566904,0.13050270802482808,0.9085360533445787
1982-09-01,1982,9,24.51035527299793,9.144287512971546,58.27655653265512,3.4526902111698403,259.29171547944236,2.9788827892926246,19.326074667305793,2549.903579274391,23.627867538555854,0.17970786827067506,0.1292503232959396,0.5356034619937436,31.3525,27.2373,0.2649722797877525,0.3403580790425025,0.9243552806105686
1982-10-01,1982,10,18.52634923498379,5.865112527638045,54.76272755189042,2.8999834828757245,183.6419119448862,1.8721113878987679,18.894254743521913,2594.295766009565,23.179031798666404,0.12163367219219803,0.14028187049153545,0.6015418122923938,31.3525,27.2373,0.20560333463369582,0.422423299137599,-0.10824335318851443
1982-11-01,1982,11,18.09883533299606,38.9104696765581,55.38462789714106,3.5128300279235805,167.2764740113248,3.833390940207676,18.22159634988046,2620.5912026507126,24.907568091321558,0.11279726321231316,0.1798925842111051,0.4940118709814546,31.3525,27.2373,1.3847716183049799,0.0880177571547569,-0.13080065377244277
1982-12-01,1982,12,11.288193834779552,0.0,61.72651067653157,4.175589435944389,131.4344356015299,2.9814174613128213,17.8836600932155,2587.323780924916,23.413937916125864,0.10131469754077702,0.08584281665175017,0.6885055070754316,31.3525,27.2373,0.0,4.175589435944389,-0.7937697275336962
1983-01-01,1983,1,12.961284010259272,30.27466729615288,77.37366234095309,5.612384390507843,135.11064647431644,3.998917331297128,17.50204738437226,2704.941661451023,21.722401100291904,0.1437586886790199,0.1698464917163417,0.49292476861300727,31.3525,27.2373,1.3185093343484597,0.17945464734642363,-1.229238337612878
1983-02-01,1983,2,9.804440028158925,34.76638610194849,75.02285814519898,7.323289014243181,139.60799506407832,5.3054027006937705,16.96520983017045,2757.2751336029714,21.395081563165427,0.14607574052400188,0.15474891962688397,0.49488086256026004,31.3525,27.2373,1.7554844293762377,0.20475339592233,-0.7045776458139201
1983-03-01,1983,3,13.964037204648058,0.0,81.54144391029311,7.309946483349238,157.30215709146805,6.691341979240853,16.41495652558185,2848.495544194869,20.058625319395627,0.15479252564268775,0.11355532713420449,0.6129889270518274,31.3525,27.2373,0.0,7.309946483349238,-0.7045776458139201
1983-04-01,1983,4,20.937879409944788,27.566077198297634,86.94261758403044,8.504701424451618,205.85446741845283,6.512385585931334,15.939648692401645,2932.36572640045,20.512409146755495,0.23380874063502094,0.10637079486168674,0.464168780918944,31.3525,27.2373,0.8910137903452003,0.29772031229259743,-0.06059856766849727
1983-05-01,1983,5,25.99400983099105,9.32702474042668,85.14581812193185,8.241909536397042,256.65217731744104,6.007765027029135,15.249319712713351,3090.5911520735144,19.574071434927607,0.232389796216042,0.09972152330210163,0.5370061226704023,31.3525,27.2373,0.2591271376604464,0.7980913906531915,0.15729274675292693
1983-06-01,1983,6,27.816371378595953,0.0,79.97478788890825,6.754022589203577,258.33093276418305,5.377973118070869,14.691798227811203,3201.747982655597,20.161164400988113,0.22177149296936924,0.09035344254401295,0.6096508024550265,31.3525,27.2373,0.0,6.754022589203577,0.15729274675292693
1983-07-01,1983,7,28.32848584934293,12.797915096855998,70.27492088811675,4.703758040396564,278.6370953057782,4.226108801186082,13.809449255972236,3303.6910085933123,22.34511015869067,0.24549855449481348,0.15335828636467785,0.5043222280323516,31.3525,27.2373,0.33390087850484174,0.34090353559780673,0.431221919666895
1983-08-01,1983,8,26.895051023876395,44.0710956316786,55.64131368241142,4.060621205162231,245.10250277045685,3.634883708711106,13.386310080780879,3354.3316893173696,23.976694718077955,0.2084853235446539,0.1702162046217857,0.4357875490670595,31.3525,27.2373,1.194498839509892,0.09009368750086892,0.693083371896328
1983-09-01,1983,9,21.670882118783517,6.336433029916868,61.25001173910448,3.90873430916335,223.5227634781839,1.1234182265714308,12.591863942076339,3377.8594561725567,23.715441221204298,0.1364746428724686,0.14216045082086173,0.6131335189344306,31.3525,27.2373,0.20007125176216123,0.5327840236834605,0.6274882736690149
1983-10-01,1983,10,19.150303793630318,14.763358394427751,48.11461842792525,3.047102775080447,205.66887533456432,2.2220355245581214,12.258677289267329,3473.136485779273,24.921297197988704,0.1101922671861228,0.1743065304732544,0.5965199139397308,31.3525,27.2373,0.5064564163360011,0.19330289262201758,0.8353627611844319
1983-11-01,1983,11,15.655754396628414,14.141269224778272,55.91349413752287,2.992715597620935,182.80939234243166,2.7859474341380763,11.650382650876791,3427.4212703512367,23.513510382374943,0.09203620393542052,0.17016333179161675,0.6206449625603835,31.3525,27.2373,0.5511928827412171,0.19765288848595586,0.2567223271976399
1983-12-01,1983,12,15.687185110851377,18.141638172352238,57.16956326658923,4.106840031508712,143.64558192051717,2.6093915498282954,11.060121797303514,3568.1246681073403,22.430683335031933,0.08,0.1324581342559903,0.6642271328788764,31.3525,27.2373,0.7062524793613305,0.21455008158290975,0.6805343677080931
1984-01-01,1984,1,13.259236579136921,41.45545165856125,67.42344661362802,5.896248010601818,126.24330363372215,4.431793990686934,10.390411154736443,3660.3081420094386,21.518581710005044,0.09544171197865779,0.19052412834692087,0.5392952707882988,31.3525,27.2373,1.7823221117990595,0.13888082166740592,0.9417318951927497
1984-02-01,1984,2,10.11771645899902,3.6869928567194066,76.48838297454724,7.029943427280548,139.36971860016956,4.977317267408325,9.765649389548456,3685.35188168839,21.003246933525208,0.08911525606533331,0.11707164800664246,0.708682303954547,31.3525,27.2373,0.18327094251644788,1.4998835377361885,0.21567722780548323
1984-03-01,1984,3,17.22016793878959,14.194712723664715,81.94247658523436,7.631990669793221,149.99510719236358,6.812131145801285,9.398268701028273,3760.87678679919,20.22490760065873,0.13257311125295665,0.10539069729799536,0.6466691202408138,31.3525,27.2373,0.521477779107924,0.5022793657629948,0.5472840048078054
1984-04-01,1984,4,19.801835439167366,0.0,84.34768301694113,7.9170202352741255,207.25418391626434,6.943811835128914,8.442722296477429,3888.0625145871413,20.09639242525754,0.15686126871699643,0.10285682746681937,0.6619466702534267,31.3525,27.2373,0.0,7.9170202352741255,-0.09669507333761686
1984-05-01,1984,5,23.21815599938808,11.959003086858063,87.0985594663345,7.573360249843568,245.58799674788102,5.4793623853410915,8.053788946778733,4026.7051356896136,19.092580634610325,0.1839628849196534,0.11576216501190979,0.5950654512000062,31.3525,27.2373,0.3600140563816475,0.5844091709125246,-0.03520866825208383
1984-06-01,1984,6,28.723555807957247,7.77002882852251,76.96080387272258,6.4472859262006,255.19669427091367,5.009497373059984,8.0,3979.2294494531907,21.35917732385431,0.18871660772607324,0.13886542959664042,0.6268813446302829,31.3525,27.2373,0.20065380532347338,0.7351499125330443,0.14630921570945007
1984-07-01,1984,7,30.633999044991903,20.44009280682352,66.66337345883743,6.21365027578778,264.359494226886,4.155631460634966,8.0,4012.747021944749,22.348237809995403,0.19359594528858542,0.1647422701808258,0.5929503617713285,31.3525,27.2373,0.5030293174981688,0.2898145232753015,0.3248403328243771
1984-08-01,1984,8,29.362763468507907,0.0,63.98968200648674,4.1898218123154605,263.8123170207352,3.0290043143042236,8.0,4025.5997971283946,23.06294147469284,0.17565122790169393,0.12726573603065017,0.6820761979127252,31.3525,27.2373,0.0,4.1898218123154605,-0.7047172401878548
1984-09-01,1984,9,22.893564953554726,0.0,59.394167565598664,3.8917998988691047,229.75936316751287,2.758169263604889,8.0,4039.3746699289177,23.232225207645754,0.0969045355153439,0.0995771326430471,0.7391133485814958,31.3525,27.2373,0.0,3.8917998988691047,-0.8527444793188581
1984-10-01,1984,10,19.95357524829757,0.0,47.709568739452024,3.6797764207689805,199.20640862449045,1.9450307586674462,8.0,3981.6593074280167,25.475327622419126,0.08,0.11195426626036825,0.744762493878604,31.3525,27.2373,0.0,3.6797764207689805,-1.197635551805631
1984-11-01,1984,11,17.234526862807126,14.36850414841953,57.01255255596619,3.8067608497980876,190.1966614699983,1.962785072225495,8.0,3906.1143845620472,24.458802843375324,0.08445779702948461,0.1548360382326488,0.6617703290846108,31.3525,27.2373,0.5275841295426322,0.2476988529940676,-1.1923270512309472
1984-12-01,1984,12,15.59488702396921,41.39774004109279,62.91135763591026,4.151101874912779,136.4139133261373,3.67362673434016,8.0,3919.426787976358,22.41279158219148,0.08527046850365469,0.15758147992831006,0.5913103890909783,31.3525,27.2373,1.6174222610291054,0.09790856472277634,-0.6490345495465776
1985-01-01,1985,1,11.607692812417156,39.89231780848533,66.40974598655995,5.736492036134632,125.69991817574534,4.577717750533078,8.0,3875.4886167354857,22.05124497967077,0.08,0.18925273707034523,0.5705135346297104,31.3525,27.2373,1.84620904021556,0.14028287814353937,-0.6855513701499809
1985-02-01,1985,2,13.281195867563664,2.420336528903629,80.59616058657978,6.81657175744363,131.6077200674674,4.617410544204001,8.0,3885.1780072511683,21.37910764470286,0.086463047852084,0.10888985155352246,0.7302938595417626,31.3525,27.2373,0.10396100538270645,1.9929535295255425,-0.7151420938661666
1985-03-01,1985,3,14.322013303287642,29.2445387540005,79.97682537530314,7.381082765169042,173.930303657999,6.296058985269547,8.0,3961.1716887685725,20.631982269211676,0.15365858969457374,0.17135511310168564,0.533127929556739,31.3525,27.2373,1.2023897195240607,0.24404679552908481,-0.3635587683336113
1985-04-01,1985,4,18.137776420634626,31.346743460040404,83.08230581388617,8.208493712688641,197.82530992138268,5.621053362500801,8.0,3897.7924861945367,19.98108987004112,0.18714148219725782,0.14439271252842253,0.5117997814567761,31.3525,27.2373,1.1140447984032067,0.2537656912149137,0.3687415445126614
1985-05-01,1985,5,26.255677935908107,10.667700834368736,79.87142709296447,7.27344759299718,227.20752354014255,5.910744869634781,8.0,4082.0766577166396,20.077310051842794,0.19273485403226143,0.15569561503668555,0.5709796570860528,31.3525,27.2373,0.29423531545119175,0.623383106599056,0.33857506024349115
1985-06-01,1985,6,30.298495288845697,36.95400071776605,75.12898285699255,7.306321755384627,276.47742665218675,5.592206407567475,8.0,4083.317149918151,20.418758528745904,0.19290983694480754,0.1692287722554042,0.5467160440204837,31.3525,27.2373,0.9170069614980046,0.1925046534544797,1.0203502427862436
1985-07-01,1985,7,28.442379250760315,0.0,63.174899652419164,5.396653081080637,287.03523605416365,4.179832461177769,8.0,4079.0935008302304,21.25993245085662,0.17760532352985758,0.1273283512441176,0.6696666703556744,31.3525,27.2373,0.0,5.396653081080637,0.5428433407973753
1985-08-01,1985,8,29.57544567095416,0.0,54.29312980295619,4.414213862349141,253.41669547604639,3.572844547284684,8.0,4026.125984886623,22.990850968081165,0.14283311244574803,0.12595181363833013,0.7234207960425673,31.3525,27.2373,0.0,4.414213862349141,0.5428433407973753
1985-09-01,1985,9,25.331353851347654,0.0,60.93430586279997,3.533251639157359,212.60152058367265,2.3312964868554666,8.0,4004.813202047617,24.63295841029758,0.1244304985896016,0.18042763990239874,0.6373689765792061,31.3525,27.2373,0.0,3.533251639157359,0.5428433407973753
1985-10-01,1985,10,19.267504503059495,38.26510563086187,49.15215460672669,2.9826880105183693,212.0901642780434,2.282120049943142,8.0,3905.093963443487,24.344714587296615,0.12913095029971858,0.18281517039168824,0.5257874869457334,31.3525,27.2373,1.307426317363744,0.07596281641412458,1.4367655072353853
1985-11-01,1985,11,17.330860991292248,35.109323093636824,50.577382878741524,3.6571140111290124,156.78444209088008,2.517638614659806,8.0,3926.0603916476657,24.59981485616909,0.08,0.17860586092566533,0.5941728707266642,31.3525,27.2373,1.2846036246286876,0.10127894122095764,1.9212977592580631
1985-12-01,1985,12,16.81477173097973,33.027596897428715,51.41310621225184,4.148788537350995,148.86572892504248,2.852052992075861,8.0,3962.784367753564,23.66080856389101,0.08,0.17339973417181356,0.605578987764922,31.3525,27.2373,1.2316941284743874,0.12192422961447792,1.7257604317367254
1986-01-01,1986,1,12.532765317869103,30.730341834883014,64.96415300924195,5.9385189189828935,106.35875418745798,4.093935502130528,8.0,3960.744645014209,21.946612209770823,0.08840351350874365,0.14147387961430943,0.6307145934858708,31.3525,27.2373,1.363806945191632,0.1871558443929001,1.5117248691491216
1986-02-01,1986,2,16.9655484469339,0.0,69.72097415970327,6.302858127901287,150.08938979468073,4.170829020681744,8.0,3900.198114903373,21.1196250485363,0.09471733402059024,0.11889375729305478,0.718471174760869,31.3525,27.2373,0.0,6.302858127901287,1.4551826895900613
1986-03-01,1986,3,11.106535281411537,58.8365773223759,87.0651083639787,7.808115341279659,150.46593684863038,5.4641534785267245,8.0,3883.1120447718818,21.539558478517407,0.16766747525421627,0.1856669986932589,0.4270954541567271,31.3525,27.2373,2.787599979717803,0.13049067461216254,2.1464908354905976
1986-04-01,1986,4,22.333995259187972,8.09225001750629,86.53926835737053,8.869321599623314,208.7691694287982,5.829074703978198,8.0,3981.619993264203,19.590184313530504,0.18698607746891166,0.11418701943186091,0.6009254326249838,31.3525,27.2373,0.2502706502131626,0.9754814905602301,1.6032359087146293
1986-05-01,1986,5,24.79079884330016,4.890456527617581,77.73111300938905,7.359930979618872,235.17127681403687,5.605137875314765,8.0,3951.614822658702,20.88111855872848,0.19072350252090978,0.10689098720006064,0.6101153921771243,31.3525,27.2373,0.14056752619117743,1.2494669886980094,1.468272038588332
1986-06-01,1986,6,26.908287794297188,15.097120082570006,83.99640988804391,6.5751520117900615,249.1745052321509,4.955101532477534,8.0,4048.160272024714,19.390953791783588,0.20783824253810915,0.12436801066039996,0.5785676171745535,31.3525,27.2373,0.40904417367480017,0.408467600295139,0.9576671476081489
1986-07-01,1986,7,28.800697630724557,9.775627382342835,71.40706194796645,5.803063139863578,265.1155642448786,4.162941480083932,8.0,4010.805967776092,23.015521238452717,0.1609461187105081,0.1608716046126266,0.6357107268459731,31.3525,27.2373,0.2519446293306321,0.5385359881107802,1.1860383977025606
1986-08-01,1986,8,23.362308509613637,4.9279601377425575,58.67400779929888,4.420582712775843,268.8575997483913,3.587664910851642,8.0,3988.562854029828,23.574815116481073,0.16182969242424222,0.13999948748124513,0.6142347928972477,31.3525,27.2373,0.14771040608063807,0.7457173479677374,1.3011618954643975
1986-09-01,1986,9,24.14668903554123,0.0,44.47866275040579,3.575188530248326,236.27073343738286,3.165864517667523,8.0,3984.6955374078543,23.921994043392296,0.11389660688145369,0.12237173974714456,0.6968946411790763,31.3525,27.2373,0.0,3.575188530248326,1.3011618954643975
1986-10-01,1986,10,21.35793640017467,18.786750093203977,61.62377029036297,3.2969248520590653,207.01295576567017,2.0101408638910403,8.0,3949.0099509726106,24.62894635376586,0.09254738533034186,0.13981380489041878,0.656904398666489,31.3525,27.2373,0.5991067094931455,0.1666228580504202,0.8461224151387614
1986-11-01,1986,11,19.711577493957186,58.10643517354264,48.90466240951231,3.6913250779636018,188.7172870141864,1.9192337599545173,8.0,3967.2508205324352,22.488864014438615,0.13861815931496535,0.2011113721602692,0.4512566073383718,31.3525,27.2373,1.9556832748231046,0.062452168991844755,1.383364581686104
1986-12-01,1986,12,12.591429311349835,59.301652603508515,53.36507167883913,4.797629936782494,120.60732239455663,2.674773352654142,8.0,3902.0670513480777,23.1761103068297,0.08271880577839694,0.2059675513452068,0.5047684973013309,31.3525,27.2373,2.624962404380303,0.079560505054937,1.9971603731956644
1987-01-01,1987,1,10.887738753779647,55.25342360411029,71.53028172803853,5.768927462771401,149.40655089962348,3.9076782472830414,8.0,3882.3075947390907,22.289414328690402,0.12517714743718633,0.19894635069293404,0.4722334856979998,31.3525,27.2373,2.645256351366045,0.10255246868832142,2.570051157670689
1987-02-01,1987,2,12.619019126017736,10.114777701131885,84.69234295869045,6.759746938152586,140.63049298536785,4.8888472093100965,8.0,3882.013688140928,22.26664721504326,0.08,0.14190926645783725,0.6882579064929554,31.3525,27.2373,0.4471802090435154,0.6081765303739902,2.806345396156788
1987-03-01,1987,3,18.59411455305946,0.0,85.95413899747528,8.041592989942185,154.2145914201222,5.2968480870935135,8.0,3971.853903255794,20.10176763481658,0.1263723142389925,0.10574378043870929,0.6973203622780045,31.3525,27.2373,0.0,8.041592989942185,1.4318471477213746
1987-04-01,1987,4,21.33281488576832,3.270560219995939,84.67563648020943,8.868702773958088,184.0362364911315,5.2223300014500635,8.0,4047.2472098258377,19.56795753308088,0.16564421334626667,0.13187164664706597,0.6237799302704079,31.3525,27.2373,0.10438130860312395,2.0767071103300165,1.3192062620208993
1987-05-01,1987,5,23.48701556190087,3.862142353366427,82.78273175676108,7.722010010908073,232.73055531067524,5.485173230327481,8.0,4004.051613808772,20.37111818892883,0.2197180173912246,0.09571640329773562,0.5919940495446018,31.3525,27.2373,0.11533253377647952,1.5881908528575976,1.2951835180804225
1987-06-01,1987,6,28.657728211469227,21.94962210676128,78.32032890178792,6.471438278131746,271.68157960800414,5.208855972068385,8.0,4079.786554288199,21.998996305141358,0.2363185692845186,0.14890044978147146,0.5313610605844087,31.3525,27.2373,0.567793895872265,0.28198452453930256,1.455266793795868
1987-07-01,1987,7,28.83471673109829,0.0,70.43571435914704,6.0553322677147845,268.4694105554696,4.557017679501336,8.0,3985.8688568426483,22.06586564350336,0.19147502670268893,0.0881732793836318,0.6910033445410836,31.3525,27.2373,0.0,6.0553322677147845,1.2268955437014564
1987-08-01,1987,8,29.636789959921224,29.418757997340595,61.01809902921086,4.315597534418566,278.75563742787904,2.965546168135011,8.0,4054.3247772511204,22.84732362193427,0.17814673265396164,0.1594110028656139,0.5812732179716437,31.3525,27.2373,0.742208388395917,0.14187290404150832,1.7990321344545217
1987-09-01,1987,9,23.116585848163698,0.0,54.81309002570764,2.580868672133297,217.5858917193818,2.393355579901956,8.0,3952.077954026467,23.741055799410645,0.1288169845220763,0.1574192581289757,0.6467735829050849,31.3525,27.2373,0.0,2.580868672133297,1.7990321344545217
1987-10-01,1987,10,19.9215263848148,1.8420193801871019,52.129627488401916,3.4552186708601687,199.8549326258477,1.843981014691614,8.0,3911.4552139772422,23.2094547757774,0.08,0.13679075674333524,0.7147706539783172,31.3525,27.2373,0.06156167825455349,1.2157618258861758,1.4031813942315017
1987-11-01,1987,11,15.782967470765863,3.527427195115788,51.36709392110004,3.2383052161573334,149.97127866704272,2.622290770963144,8.0,3907.968883467766,24.489381342545798,0.08,0.13858451462871332,0.7087869922339091,31.3525,27.2373,0.13681230444538153,0.7152638963804507,0.12814545091601373
1987-12-01,1987,12,10.551239631240438,2.724824080173285,58.7439663591996,4.33253668707834,143.7418043265889,2.7909428194855144,8.0,3943.4858904264665,23.022708604542775,0.08,0.13669442463803946,0.7139324439274987,31.3525,27.2373,0.1325868477554616,1.1631520291494635,-1.19356215422336
